	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2-large:high_loss	gpt2-large:low_loss	gpt2-large:loss_diff
90	she got up from her spot on the couch when Tammy heard shouting outside the house.	Tammy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4585952758789062	2.8066272735595703	0.6519680023193359
91	she got up from her spot on the couch when Mary heard shouting outside the house.	Mary got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4196720123291016	2.7266271114349365	0.693044900894165
92	she got up from her spot on the couch when Tracy heard shouting outside the house.	Tracy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5669426918029785	2.7925925254821777	0.7743501663208008
93	she got up from her spot on the couch when Julie heard shouting outside the house.	Julie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4337191581726074	2.7176854610443115	0.7160336971282959
94	she got up from her spot on the couch when Karen heard shouting outside the house.	Karen got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4788458347320557	3.079890489578247	0.3989553451538086
95	she got up from her spot on the couch when Laura heard shouting outside the house.	Laura got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.480255126953125	2.7367005348205566	0.7435545921325684
96	she got up from her spot on the couch when Christine heard shouting outside the house.	Christine got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5958304405212402	2.735978126525879	0.8598523139953613
97	she got up from her spot on the couch when Nina heard shouting outside the house.	Nina got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.61018705368042	2.988342761993408	0.6218442916870117
98	she got up from her spot on the couch when Susan heard shouting outside the house.	Susan got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4660072326660156	2.755051374435425	0.7109558582305908
99	she got up from her spot on the couch when Dawn heard shouting outside the house.	Dawn got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.451606512069702	2.895235061645508	0.5563714504241943
100	she got up from her spot on the couch when Stephanie heard shouting outside the house.	Stephanie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.431380033493042	2.9307260513305664	0.5006539821624756
101	she got up from her spot on the couch when Elizabeth heard shouting outside the house.	Elizabeth got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.41401743888855	2.7787160873413086	0.6353013515472412
102	she got up from her spot on the couch when Bethany heard shouting outside the house.	Bethany got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.403048276901245	2.921560764312744	0.481487512588501
103	she got up from her spot on the couch when Heather heard shouting outside the house.	Heather got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.35050106048584	2.8069095611572266	0.5435914993286133
104	she got up from her spot on the couch when Tina heard shouting outside the house.	Tina got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5528194904327393	2.9732935428619385	0.5795259475708008
105	she got up from her spot on the couch when Lori heard shouting outside the house.	Lori got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5619335174560547	3.0355660915374756	0.5263674259185791
106	she got up from her spot on the couch when Patricia heard shouting outside the house.	Patricia got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.549030303955078	2.7930498123168945	0.7559804916381836
107	she got up from her spot on the couch when Cynthia heard shouting outside the house.	Cynthia got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5653655529022217	2.977783679962158	0.5875818729400635
108	she got up from her spot on the couch when Pamela heard shouting outside the house.	Pamela got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5223774909973145	2.8616373538970947	0.6607401371002197
109	she got up from her spot on the couch when Sandra heard shouting outside the house.	Sandra got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.510286808013916	3.086634874343872	0.42365193367004395
110	she got up from her spot on the couch when Wendy heard shouting outside the house.	Wendy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.462428331375122	2.735140085220337	0.7272882461547852
111	she got up from her spot on the couch when Rebecca heard shouting outside the house.	Rebecca got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.468360424041748	2.8408825397491455	0.6274778842926025
112	she got up from her spot on the couch when Becca heard shouting outside the house.	Becca got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.301767349243164	2.961350202560425	0.34041714668273926
113	she got up from her spot on the couch when Nicole heard shouting outside the house.	Nicole got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4495291709899902	2.6163759231567383	0.833153247833252
114	she got up from her spot on the couch when Donna heard shouting outside the house.	Donna got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.469148635864258	2.953076124191284	0.5160725116729736
115	she got up from her spot on the couch when Deborah heard shouting outside the house.	Deborah got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5504684448242188	2.8567728996276855	0.6936955451965332
116	she got up from her spot on the couch when Teresa heard shouting outside the house.	Teresa got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.431865930557251	2.873300552368164	0.5585653781890869
117	she got up from her spot on the couch when Christina heard shouting outside the house.	Christina got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5645971298217773	2.7445709705352783	0.820026159286499
118	she got up from her spot on the couch when Denise heard shouting outside the house.	Denise got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.588820219039917	2.8705713748931885	0.7182488441467285
119	she got up from her spot on the couch when Sharon heard shouting outside the house.	Sharon got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4572768211364746	2.9536900520324707	0.5035867691040039
120	she got up from her spot on the couch when Linda heard shouting outside the house.	Linda got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.468255043029785	3.026212215423584	0.44204282760620117
121	she got up from her spot on the couch when Maria heard shouting outside the house.	Maria got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5394458770751953	2.7658185958862305	0.7736272811889648
122	she got up from her spot on the couch when Brenda heard shouting outside the house.	Brenda got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.488814115524292	2.7171106338500977	0.7717034816741943
123	she got up from her spot on the couch when Barbara heard shouting outside the house.	Barbara got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4453678131103516	2.847456455230713	0.5979113578796387
124	she got up from her spot on the couch when Stacy heard shouting outside the house.	Stacy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.555126905441284	2.991631269454956	0.5634956359863281
125	she got up from her spot on the couch when Andrea heard shouting outside the house.	Andrea got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.571913242340088	3.007345676422119	0.5645675659179688
126	she got up from her spot on the couch when Cheryl heard shouting outside the house.	Cheryl got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4561076164245605	2.8810064792633057	0.5751011371612549
127	she got up from her spot on the couch when Jessica heard shouting outside the house.	Jessica got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.355064868927002	2.777015209197998	0.5780496597290039
128	she got up from her spot on the couch when Kathleen heard shouting outside the house.	Kathleen got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.55682110786438	2.912724256515503	0.644096851348877
129	she got up from her spot on the couch when Rhonda heard shouting outside the house.	Rhonda got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.239927291870117	2.9402828216552734	0.29964447021484375
130	she got up from her spot on the couch when Debra heard shouting outside the house.	Debra got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.3368031978607178	2.8868465423583984	0.44995665550231934
131	she got up from her spot on the couch when Stacey heard shouting outside the house.	Stacey got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.3333539962768555	2.8764684200286865	0.45688557624816895
132	she got up from her spot on the couch when Tonya heard shouting outside the house.	Tonya got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.3777709007263184	2.900930881500244	0.4768400192260742
133	she got up from her spot on the couch when Nancy heard shouting outside the house.	Nancy got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.488997459411621	3.0728347301483154	0.41616272926330566
134	she got up from her spot on the couch when Ruth heard shouting outside the house.	Ruth got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4353995323181152	2.982131004333496	0.45326852798461914
135	she got up from her spot on the couch when Grace heard shouting outside the house.	Grace got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.500852108001709	2.668389320373535	0.8324627876281738
136	she got up from her spot on the couch when Florence heard shouting outside the house.	Florence got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.661245822906494	2.857469081878662	0.803776741027832
137	she got up from her spot on the couch when Lucille heard shouting outside the house.	Lucille got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.301713466644287	2.9369170665740967	0.36479640007019043
138	she got up from her spot on the couch when Jill heard shouting outside the house.	Jill got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.3841514587402344	2.9485113620758057	0.4356400966644287
139	she got up from her spot on the couch when Theresa heard shouting outside the house.	Theresa got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.453456401824951	3.277233600616455	0.1762228012084961
140	she got up from her spot on the couch when Dana heard shouting outside the house.	Dana got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.516094207763672	2.9830243587493896	0.5330698490142822
141	she got up from her spot on the couch when Monica heard shouting outside the house.	Monica got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.448387622833252	2.744072437286377	0.704315185546875
142	she got up from her spot on the couch when Paula heard shouting outside the house.	Paula got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.530531883239746	2.8663737773895264	0.6641581058502197
143	she got up from her spot on the couch when Rachel heard shouting outside the house.	Rachel got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4361038208007812	2.7026820182800293	0.733421802520752
144	she got up from her spot on the couch when Catherine heard shouting outside the house.	Catherine got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.508201837539673	3.022752285003662	0.48544955253601074
145	she got up from her spot on the couch when Sherry heard shouting outside the house.	Sherry got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.265570640563965	3.114562511444092	0.15100812911987305
146	she got up from her spot on the couch when Rachelle heard shouting outside the house.	Rachelle got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6569972038269043	3.0133330821990967	0.6436641216278076
147	she got up from her spot on the couch when Gina heard shouting outside the house.	Gina got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.55550217628479	3.065443277359009	0.49005889892578125
148	she got up from her spot on the couch when Ann heard shouting outside the house.	Ann got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5253632068634033	2.955143451690674	0.5702197551727295
149	she got up from her spot on the couch when Anne heard shouting outside the house.	Anne got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5650200843811035	2.8061957359313965	0.758824348449707
150	she got up from her spot on the couch when Anna heard shouting outside the house.	Anna got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.397848606109619	2.5949435234069824	0.8029050827026367
151	she got up from her spot on the couch when Kristin heard shouting outside the house.	Kristin got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4127910137176514	2.692204236984253	0.7205867767333984
152	she got up from her spot on the couch when Leslie heard shouting outside the house.	Leslie got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.6023714542388916	2.8831729888916016	0.71919846534729
153	she got up from her spot on the couch when Sarah heard shouting outside the house.	Sarah got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4067306518554688	2.6986682415008545	0.7080624103546143
154	she got up from her spot on the couch when Sara heard shouting outside the house.	Sara got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.553699493408203	2.946357011795044	0.6073424816131592
