	high_loss_example	low_loss_example	set_id	cataphora_condition	gpt2-large:gpt2-large:high_loss	gpt2-large:gpt2-large:low_loss	gpt2-large:gpt2-large:loss_diff	gpt2:gpt2:high_loss	gpt2:gpt2:low_loss	gpt2:gpt2:loss_diff	gpt2-medium:gpt2-medium:high_loss	gpt2-medium:gpt2-medium:low_loss	gpt2-medium:gpt2-medium:loss_diff
23	It was clear to him that Richard would win the scholarship.	It was clear to Richard that he would win the scholarship.	K07	U	3.990671396255493	3.6892457008361816	0.3014256954193115	3.967836856842041	3.8211686611175537	0.1466681957244873	4.021459579467773	3.758805990219116	0.2626535892486572
24	It was clear to him that Jeffrey would win the scholarship.	It was clear to Jeffrey that he would win the scholarship.	K07	U	4.134528160095215	3.865816354751587	0.2687118053436279	4.052126407623291	3.849343299865722	0.2027831077575683	4.151121139526367	3.898236036300659	0.252885103225708
25	It was clear to him that Scott would win the scholarship.	It was clear to Scott that he would win the scholarship.	K07	U	3.948922634124756	3.70920205116272	0.2397205829620361	3.822862386703491	3.7579057216644287	0.0649566650390625	3.938620805740357	3.750078439712525	0.188542366027832
26	It was clear to him that Jason would win the scholarship.	It was clear to Jason that he would win the scholarship.	K07	U	4.070679187774658	3.762563467025757	0.3081157207489013	3.8721845149993896	3.839080572128296	0.0331039428710937	4.002801895141602	3.7652997970581055	0.2375020980834961
27	It was clear to him that Kevin would win the scholarship.	It was clear to Kevin that he would win the scholarship.	K07	U	3.975923776626587	3.714230537414551	0.2616932392120361	3.875803470611572	3.930819749832153	-0.055016279220581	4.0144758224487305	3.7082016468048096	0.3062741756439209
28	It was clear to him that Steven would win the scholarship.	It was clear to Steven that he would win the scholarship.	K07	U	4.017497539520264	3.810002088546753	0.2074954509735107	4.057035446166992	3.848831415176392	0.2082040309906005	3.951572179794312	3.79952335357666	0.1520488262176513
29	It was clear to him that Thomas would win the scholarship.	It was clear to Thomas that he would win the scholarship.	K07	U	3.7597131729125977	3.636183738708496	0.1235294342041015	3.8496618270874015	3.7367987632751465	0.1128630638122558	3.841867685317993	3.5482499599456787	0.2936177253723144
30	It was clear to him that Eric would win the scholarship.	It was clear to Eric that he would win the scholarship.	K07	U	3.9814605712890634	3.6832504272460938	0.2982101440429687	3.9310693740844727	3.849806785583496	0.0812625885009765	3.987668514251709	3.84269118309021	0.144977331161499
31	It was clear to him that Daniel would win the scholarship.	It was clear to Daniel that he would win the scholarship.	K07	U	3.951862096786499	3.67133092880249	0.2805311679840088	3.7788026332855225	3.647566795349121	0.1312358379364013	3.989827871322632	3.751711845397949	0.2381160259246826
32	It was clear to him that Timothy would win the scholarship.	It was clear to Timothy that he would win the scholarship.	K07	U	4.06486701965332	3.791715383529663	0.2731516361236572	4.130013465881348	3.998030662536621	0.1319828033447265	4.178457736968994	4.014649391174316	0.1638083457946777
33	It was clear to him that Paul would win the scholarship.	It was clear to Paul that he would win the scholarship.	K07	U	3.8634512424468994	3.656206607818604	0.2072446346282959	3.871662855148315	3.711214542388916	0.1604483127593994	3.863731384277344	3.710680961608887	0.153050422668457
34	It was clear to him that Kenneth would win the scholarship.	It was clear to Kenneth that he would win the scholarship.	K07	U	4.156351089477539	3.9172654151916495	0.2390856742858886	3.971002340316773	4.030588626861572	-0.0595862865447998	4.277846813201904	4.057727336883545	0.2201194763183593
35	It was clear to him that Gregory would win the scholarship.	It was clear to Gregory that he would win the scholarship.	K07	U	3.9842875003814697	3.8036720752716064	0.1806154251098632	3.9749488830566406	3.973751783370972	0.0011970996856689	4.014341831207275	3.834792852401733	0.179548978805542
36	It was clear to him that Stephen would win the scholarship.	It was clear to Stephen that he would win the scholarship.	K07	U	4.028600692749023	3.7865309715271	0.2420697212219238	3.99500036239624	3.8746917247772217	0.1203086376190185	4.072865009307861	3.737205743789673	0.3356592655181885
37	It was clear to him that Todd would win the scholarship.	It was clear to Todd that he would win the scholarship.	K07	U	4.1312994956970215	3.8345038890838623	0.2967956066131592	4.022017478942871	3.983346700668335	0.0386707782745361	4.095961093902588	3.733485460281372	0.3624756336212158
38	It was clear to him that Ronald would win the scholarship.	It was clear to Ronald that he would win the scholarship.	K07	U	4.200453281402588	3.927215337753296	0.273237943649292	4.2527031898498535	4.248882293701172	0.0038208961486816	4.14861536026001	4.094951152801514	0.053664207458496
39	It was clear to him that Patrick would win the scholarship.	It was clear to Patrick that he would win the scholarship.	K07	U	3.947214365005493	3.7643773555755615	0.1828370094299316	3.929532527923584	3.889580011367798	0.0399525165557861	4.047150611877441	3.781540155410767	0.2656104564666748
40	It was clear to him that Gary would win the scholarship.	It was clear to Gary that he would win the scholarship.	K07	U	4.006149291992188	3.7565338611602783	0.2496154308319091	3.969844102859497	3.914396524429321	0.0554475784301757	4.044074535369873	3.7960188388824463	0.2480556964874267
41	It was clear to him that Douglas would win the scholarship.	It was clear to Douglas that he would win the scholarship.	K07	U	3.999680280685425	3.767453670501709	0.2322266101837158	3.8975846767425537	3.865203619003296	0.0323810577392578	4.0406694412231445	3.940387487411499	0.1002819538116455
42	It was clear to him that Keith would win the scholarship.	It was clear to Keith that he would win the scholarship.	K07	U	4.22868537902832	3.83455491065979	0.3941304683685303	3.978698492050171	3.8646798133850098	0.1140186786651611	4.130287170410156	3.90683388710022	0.2234532833099365
43	It was clear to him that Craig would win the scholarship.	It was clear to Craig that he would win the scholarship.	K07	U	4.032459735870361	3.7704362869262695	0.2620234489440918	4.063361644744873	3.9437897205352783	0.1195719242095947	3.999245643615722	3.774899482727051	0.2243461608886718
44	It was clear to him that George would win the scholarship.	It was clear to George that he would win the scholarship.	K07	U	3.795418500900269	3.589087724685669	0.2063307762145996	3.824267625808716	3.929333448410034	-0.1050658226013183	3.895638227462769	3.760324954986572	0.1353132724761963
45	It was clear to him that Larry would win the scholarship.	It was clear to Larry that he would win the scholarship.	K07	U	3.991854667663574	3.69094181060791	0.300912857055664	3.923020362854004	3.8237688541412354	0.0992515087127685	4.090041637420654	3.754401206970215	0.3356404304504394
46	It was clear to him that Peter would win the scholarship.	It was clear to Peter that he would win the scholarship.	K07	U	3.93492603302002	3.673603057861328	0.2613229751586914	3.92146897315979	3.7418737411499023	0.1795952320098877	3.9563803672790527	3.8005330562591553	0.1558473110198974
47	It was clear to him that Jerry would win the scholarship.	It was clear to Jerry that he would win the scholarship.	K07	U	4.020094394683838	3.778694868087769	0.2413995265960693	3.98395562171936	3.875399112701416	0.1085565090179443	4.120555877685547	3.838132381439209	0.2824234962463379
48	It was clear to him that Dennis would win the scholarship.	It was clear to Dennis that he would win the scholarship.	K07	U	4.096786022186279	3.8263556957244873	0.270430326461792	3.966253519058228	3.852263450622559	0.1139900684356689	4.112320423126221	3.898608922958374	0.2137115001678466
49	It was clear to him that Bradley would win the scholarship.	It was clear to Bradley that he would win the scholarship.	K07	U	4.0114521980285645	3.8104653358459473	0.2009868621826172	3.927039861679077	3.833126783370972	0.0939130783081054	3.9815964698791504	3.849245309829712	0.1323511600494384
50	It was clear to him that Brad would win the scholarship.	It was clear to Brad that he would win the scholarship.	K07	U	4.08798360824585	3.87319016456604	0.2147934436798095	4.025797367095947	3.845915794372559	0.1798815727233886	4.1411566734313965	3.853482961654663	0.2876737117767334
51	It was clear to him that Frank would win the scholarship.	It was clear to Frank that he would win the scholarship.	K07	U	3.963162422180176	3.6308205127716064	0.3323419094085693	4.000162124633789	3.938531637191773	0.0616304874420166	4.058372497558594	3.815793037414551	0.2425794601440429
52	It was clear to him that Raymond would win the scholarship.	It was clear to Raymond that he would win the scholarship.	K07	U	4.162823677062988	3.849644660949707	0.3131790161132812	4.004606246948242	3.960803985595703	0.043802261352539	4.167168140411377	3.9399023056030273	0.2272658348083496
53	It was clear to him that Chad would win the scholarship.	It was clear to Chad that he would win the scholarship.	K07	U	4.066235065460205	3.845867872238159	0.2203671932220459	4.019665241241455	3.922982215881348	0.0966830253601074	4.076684951782227	3.772611141204834	0.3040738105773926
54	It was clear to him that Aaron would win the scholarship.	It was clear to Aaron that he would win the scholarship.	K07	U	3.9364309310913086	3.749301671981812	0.187129259109497	3.8768792152404794	3.8506264686584473	0.0262527465820312	3.962671041488648	3.8058714866638175	0.1567995548248291
55	It was clear to him that Rodney would win the scholarship.	It was clear to Rodney that he would win the scholarship.	K07	U	4.120318412780762	3.937857151031494	0.1824612617492675	4.065658092498779	3.828015804290772	0.2376422882080078	4.230020046234131	4.025514602661133	0.204505443572998
56	It was clear to him that Russell would win the scholarship.	It was clear to Russell that he would win the scholarship.	K07	U	3.908979177474976	3.708810329437256	0.2001688480377197	3.848343849182129	3.754204750061035	0.0941390991210937	3.8984878063201904	3.733455657958984	0.165032148361206
57	It was clear to him that Roger would win the scholarship.	It was clear to Roger that he would win the scholarship.	K07	U	4.087314128875732	3.861205816268921	0.2261083126068115	4.098222732543945	3.814118385314941	0.2841043472290039	4.111745834350586	3.8543121814727774	0.2574336528778076
58	It was clear to him that Samuel would win the scholarship.	It was clear to Samuel that he would win the scholarship.	K07	U	3.9387283325195312	3.7932746410369873	0.1454536914825439	3.968830823898315	3.974809408187866	-0.0059785842895507	4.100334644317627	3.920555830001831	0.1797788143157959
59	It was clear to him that Gerald would win the scholarship.	It was clear to Gerald that he would win the scholarship.	K07	U	4.271768569946289	4.0250244140625	0.246744155883789	4.082113265991211	3.986854314804077	0.0952589511871337	4.210659027099609	4.058445453643799	0.1522135734558105
60	It was clear to him that Carl would win the scholarship.	It was clear to Carl that he would win the scholarship.	K07	U	4.069331645965576	3.9101293087005615	0.1592023372650146	3.870517015457153	3.8400375843048096	0.0304794311523437	4.267596244812012	3.940044641494751	0.3275516033172607
61	It was clear to him that Travis would win the scholarship.	It was clear to Travis that he would win the scholarship.	K07	U	4.11686372756958	3.935121774673462	0.1817419528961181	3.906931400299072	3.977896690368652	-0.07096529006958	4.1728291511535645	3.78554368019104	0.3872854709625244
62	It was clear to him that Adam would win the scholarship.	It was clear to Adam that he would win the scholarship.	K07	U	4.005884170532227	3.6977427005767822	0.3081414699554443	3.938626766204834	3.753724813461304	0.1849019527435302	3.953798532485962	3.730057001113892	0.2237415313720703
63	It was clear to him that Marcus would win the scholarship.	It was clear to Marcus that he would win the scholarship.	K07	U	3.98227596282959	3.795189619064331	0.1870863437652588	3.8212969303131104	3.8378210067749023	-0.0165240764617919	3.886258840560913	3.820710897445679	0.0655479431152343
64	It was clear to him that Phillip would win the scholarship.	It was clear to Phillip that he would win the scholarship.	K07	U	4.339077949523926	4.050008773803711	0.2890691757202148	4.008484363555908	3.9402220249176025	0.0682623386383056	4.289538860321045	3.961663007736206	0.3278758525848388
65	It was clear to him that Derek would win the scholarship.	It was clear to Derek that he would win the scholarship.	K07	U	4.025272846221924	3.7814226150512695	0.2438502311706543	4.051024913787842	3.9616334438323975	0.0893914699554443	4.036945343017578	3.8250672817230233	0.2118780612945556
66	It was clear to him that Vincent would win the scholarship.	It was clear to Vincent that he would win the scholarship.	K07	U	4.1333537101745605	3.92099404335022	0.2123596668243408	4.015503406524658	3.9135758876800537	0.1019275188446044	4.111787796020508	3.856425523757935	0.2553622722625732
67	It was clear to him that Wayne would win the scholarship.	It was clear to Wayne that he would win the scholarship.	K07	U	4.059482097625732	3.779440402984619	0.2800416946411133	3.987197637557984	3.9660003185272217	0.0211973190307617	4.084619045257568	3.845372200012207	0.2392468452453613
68	It was clear to him that Benjamin would win the scholarship.	It was clear to Benjamin that he would win the scholarship.	K07	U	4.008183479309082	3.7479944229125977	0.2601890563964844	4.092763423919678	3.928969383239746	0.1637940406799316	4.128725051879883	3.956021308898926	0.172703742980957
69	It was clear to him that Joel would win the scholarship.	It was clear to Joel that he would win the scholarship.	K07	U	4.123878479003906	3.7748613357543945	0.3490171432495117	4.006585121154785	3.878901720046997	0.127683401107788	4.152808666229248	3.831295728683472	0.3215129375457763
70	It was clear to him that Lawrence would win the scholarship.	It was clear to Lawrence that he would win the scholarship.	K07	U	3.932194471359253	3.74221396446228	0.1899805068969726	3.815844774246216	3.7964017391204834	0.0194430351257324	3.861894845962525	3.761291742324829	0.1006031036376953
71	It was clear to him that Curtis would win the scholarship.	It was clear to Curtis that he would win the scholarship.	K07	U	4.047663688659668	3.860457420349121	0.1872062683105468	3.939770460128784	3.901970148086548	0.0378003120422363	4.118863105773926	3.736370325088501	0.3824927806854248
72	It was clear to him that Walter would win the scholarship.	It was clear to Walter that he would win the scholarship.	K07	U	4.012531757354736	3.8052916526794434	0.2072401046752929	4.024606704711914	3.913561344146729	0.1110453605651855	4.181747913360596	3.921982526779175	0.2597653865814209
73	It was clear to him that Alan would win the scholarship.	It was clear to Alan that he would win the scholarship.	K07	U	4.033801555633545	3.819294214248657	0.2145073413848877	4.003115177154541	3.9694085121154794	0.0337066650390625	4.081996440887451	3.843261003494263	0.2387354373931884
74	It was clear to him that Martin would win the scholarship.	It was clear to Martin that he would win the scholarship.	K07	U	3.942461252212525	3.7729032039642334	0.169558048248291	3.866586446762085	3.667407274246216	0.1991791725158691	3.998918056488037	3.6660585403442383	0.3328595161437988
75	It was clear to him that Homer would win the scholarship.	It was clear to Homer that he would win the scholarship.	K07	U	4.088068008422852	3.832745552062988	0.2553224563598633	4.016849040985107	4.104724407196045	-0.0878753662109375	4.084480285644531	3.92581844329834	0.1586618423461914
76	It was clear to him that Bruce would win the scholarship.	It was clear to Bruce that he would win the scholarship.	K07	U	4.06358528137207	3.78774619102478	0.27583909034729	3.9071145057678223	3.843864679336548	0.0632498264312744	4.012089252471924	3.737161874771118	0.2749273777008056
77	It was clear to him that Carlos would win the scholarship.	It was clear to Carlos that he would win the scholarship.	K07	U	4.159840106964111	3.986043691635132	0.1737964153289795	4.0398478507995605	3.999617576599121	0.0402302742004394	4.098843097686768	3.837401628494263	0.2614414691925049
78	It was clear to him that Brett would win the scholarship.	It was clear to Brett that he would win the scholarship.	K07	U	4.0908966064453125	3.961248159408569	0.1296484470367431	4.237241744995117	4.024141311645508	0.2131004333496093	4.102792739868164	3.884047031402588	0.2187457084655761
79	It was clear to him that Alexander would win the scholarship.	It was clear to Alexander that he would win the scholarship.	K07	U	3.9923081398010254	3.841710090637207	0.1505980491638183	3.8324906826019287	3.852039337158203	-0.0195486545562744	3.9524431228637695	3.828716278076172	0.1237268447875976
80	It was clear to him that Omar would win the scholarship.	It was clear to Omar that he would win the scholarship.	K07	U	4.206181049346924	3.834670305252075	0.3715107440948486	4.084310531616211	3.966750144958496	0.1175603866577148	4.187163352966309	4.0171403884887695	0.170022964477539
81	It was clear to him that Guy would win the scholarship.	It was clear to Guy that he would win the scholarship.	K07	U	4.113726139068604	3.901067495346069	0.2126586437225341	4.171111583709717	3.9911954402923584	0.1799161434173584	4.2388834953308105	4.032487392425537	0.2063961029052734
82	It was clear to him that Dan would win the scholarship.	It was clear to Dan that he would win the scholarship.	K07	U	3.989834070205689	3.685290575027466	0.3045434951782226	3.93189001083374	3.814611673355103	0.1172783374786377	4.138792037963867	3.779366254806519	0.3594257831573486
83	It was clear to her that Jennifer would win the scholarship.	It was clear to Jennifer that she would win the scholarship.	K07	U	3.986201286315918	3.7440719604492183	0.2421293258666992	4.09768009185791	3.971148014068604	0.1265320777893066	4.022785663604736	3.769447326660156	0.2533383369445801
84	It was clear to her that Lisa would win the scholarship.	It was clear to Lisa that she would win the scholarship.	K07	U	3.902830600738525	3.624243259429932	0.2785873413085937	4.036699295043945	3.936347723007202	0.1003515720367431	3.962780952453613	3.7180135250091553	0.244767427444458
85	It was clear to her that Kimberley would win the scholarship.	It was clear to Kimberley that she would win the scholarship.	K07	U	3.849133491516113	3.674030065536499	0.1751034259796142	4.016293525695801	3.874067544937134	0.142225980758667	4.031232833862305	3.813321113586426	0.2179117202758789
86	It was clear to her that Michelle would win the scholarship.	It was clear to Michelle that she would win the scholarship.	K07	U	3.921165227890015	3.677706003189087	0.2434592247009277	4.198789119720459	4.043991565704346	0.1547975540161132	4.000133991241455	3.808092355728149	0.1920416355133056
87	It was clear to her that Amy would win the scholarship.	It was clear to Amy that she would win the scholarship.	K07	U	3.860782384872437	3.604780673980713	0.2560017108917236	4.107311725616455	3.946765184402466	0.1605465412139892	3.957235097885132	3.712557315826416	0.2446777820587158
88	It was clear to her that Angela would win the scholarship.	It was clear to Angela that she would win the scholarship.	K07	U	3.999948740005493	3.7332923412323	0.2666563987731933	4.200586795806885	4.056876659393311	0.1437101364135742	4.054257392883301	3.86302661895752	0.1912307739257812
89	It was clear to her that Melissa would win the scholarship.	It was clear to Melissa that she would win the scholarship.	K07	U	3.9297571182250977	3.660245418548584	0.2695116996765136	4.144133567810059	4.02631139755249	0.1178221702575683	4.059390068054199	3.820635080337525	0.2387549877166748
90	It was clear to her that Tammy would win the scholarship.	It was clear to Tammy that she would win the scholarship.	K07	U	4.195952892303467	3.9131712913513184	0.2827816009521484	4.325260162353516	4.1241326332092285	0.2011275291442871	4.227934837341309	4.06159782409668	0.1663370132446289
91	It was clear to her that Mary would win the scholarship.	It was clear to Mary that she would win the scholarship.	K07	U	3.91525936126709	3.621671199798584	0.2935881614685058	4.080763816833496	3.911814212799072	0.1689496040344238	3.9461395740509033	3.745420694351196	0.200718879699707
92	It was clear to her that Tracy would win the scholarship.	It was clear to Tracy that she would win the scholarship.	K07	U	4.073815822601318	3.831291437149048	0.2425243854522705	4.181869029998779	4.064790725708008	0.1170783042907714	4.131641864776611	3.9838297367095943	0.1478121280670166
93	It was clear to her that Julie would win the scholarship.	It was clear to Julie that she would win the scholarship.	K07	U	4.055811405181885	3.7143516540527344	0.3414597511291504	4.209721088409424	3.97855281829834	0.2311682701110839	4.090441703796387	3.8360595703125	0.2543821334838867
94	It was clear to her that Karen would win the scholarship.	It was clear to Karen that she would win the scholarship.	K07	U	4.001974105834961	3.7225441932678223	0.2794299125671386	4.220165729522705	4.07520055770874	0.1449651718139648	4.133005619049072	3.890104055404663	0.2429015636444091
95	It was clear to her that Laura would win the scholarship.	It was clear to Laura that she would win the scholarship.	K07	U	3.9677019119262695	3.730693817138672	0.2370080947875976	4.107470989227295	3.9482736587524414	0.1591973304748535	4.041199207305908	3.8640432357788086	0.1771559715270996
96	It was clear to her that Christine would win the scholarship.	It was clear to Christine that she would win the scholarship.	K07	U	4.147655963897705	3.900697946548462	0.2469580173492431	4.240291595458984	4.069826126098633	0.1704654693603515	4.121450901031494	3.8733255863189697	0.2481253147125244
97	It was clear to her that Nina would win the scholarship.	It was clear to Nina that she would win the scholarship.	K07	U	4.039278030395508	3.7733678817749023	0.2659101486206054	4.245903491973877	4.137857437133789	0.1080460548400878	4.177587032318115	3.928842782974243	0.248744249343872
98	It was clear to her that Susan would win the scholarship.	It was clear to Susan that she would win the scholarship.	K07	U	3.945497989654541	3.6503756046295166	0.2951223850250244	4.157485485076904	3.9044768810272217	0.2530086040496826	4.024812698364258	3.8583664894104	0.1664462089538574
99	It was clear to her that Dawn would win the scholarship.	It was clear to Dawn that she would win the scholarship.	K07	U	4.074021339416504	3.819981575012207	0.2540397644042969	4.267356395721436	4.08612871170044	0.1812276840209961	4.135309219360352	3.926779747009277	0.2085294723510742
100	It was clear to her that Stephanie would win the scholarship.	It was clear to Stephanie that she would win the scholarship.	K07	U	3.9866943359375	3.6966981887817374	0.2899961471557617	4.212700843811035	4.050652503967285	0.16204833984375	4.086884021759033	3.835981130599976	0.2509028911590576
101	It was clear to her that Elizabeth would win the scholarship.	It was clear to Elizabeth that she would win the scholarship.	K07	U	3.87472939491272	3.626910924911499	0.2478184700012207	4.178542137145996	4.007107257843018	0.1714348793029785	3.98302698135376	3.84591293334961	0.1371140480041504
102	It was clear to her that Bethany would win the scholarship.	It was clear to Bethany that she would win the scholarship.	K07	U	3.75969123840332	3.467888832092285	0.2918024063110351	3.749905824661255	3.5990095138549805	0.1508963108062744	3.820997953414917	3.598021507263184	0.2229764461517334
103	It was clear to her that Heather would win the scholarship.	It was clear to Heather that she would win the scholarship.	K07	U	4.039544582366943	3.8228349685668954	0.2167096138000488	4.116425514221191	3.97830867767334	0.1381168365478515	4.067616939544678	3.7784616947174072	0.2891552448272705
104	It was clear to her that Tina would win the scholarship.	It was clear to Tina that she would win the scholarship.	K07	U	4.072590351104736	3.839794158935547	0.2327961921691894	4.213568687438965	4.137547016143799	0.076021671295166	4.080490589141846	3.8982436656951904	0.1822469234466552
105	It was clear to her that Lori would win the scholarship.	It was clear to Lori that she would win the scholarship.	K07	U	4.181689262390137	3.8610916137695312	0.3205976486206054	4.289491653442383	4.090648174285889	0.1988434791564941	4.231454849243164	4.0601420402526855	0.1713128089904785
106	It was clear to her that Patricia would win the scholarship.	It was clear to Patricia that she would win the scholarship.	K07	U	4.141441345214844	3.9027931690216064	0.2386481761932373	4.270364761352539	4.071985244750977	0.1983795166015625	4.224758148193359	3.959507942199707	0.2652502059936523
107	It was clear to her that Cynthia would win the scholarship.	It was clear to Cynthia that she would win the scholarship.	K07	U	4.094762802124023	3.828500986099243	0.2662618160247803	4.164725303649902	4.092113018035889	0.0726122856140136	4.18375825881958	4.088376045227051	0.0953822135925293
108	It was clear to her that Pamela would win the scholarship.	It was clear to Pamela that she would win the scholarship.	K07	U	4.183500289916992	3.9460196495056152	0.2374806404113769	4.2443718910217285	4.122334957122803	0.1220369338989257	4.242579460144043	4.022656440734863	0.2199230194091797
109	It was clear to her that Sandra would win the scholarship.	It was clear to Sandra that she would win the scholarship.	K07	U	4.023827075958252	3.829322576522827	0.1945044994354248	4.219980239868164	3.9598135948181152	0.2601666450500488	4.224964618682861	3.9978349208831783	0.2271296977996826
110	It was clear to her that Wendy would win the scholarship.	It was clear to Wendy that she would win the scholarship.	K07	U	4.094326019287109	3.873012781143189	0.2213132381439209	4.252852916717529	4.115641117095947	0.137211799621582	4.158973217010498	3.9503891468048096	0.2085840702056884
