	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2-large:high_loss	gpt2-large:low_loss	gpt2-large:loss_diff
21	It was clear to him that Brian would win the scholarship.	It was clear to Brian that he would win the scholarship.	K07	U	1	3.9571001529693604	3.760157585144043	0.19694256782531738
22	It was clear to him that Mark would win the scholarship.	It was clear to Mark that he would win the scholarship.	K07	U	1	3.926441192626953	3.628492832183838	0.29794836044311523
23	It was clear to him that Richard would win the scholarship.	It was clear to Richard that he would win the scholarship.	K07	U	1	3.990671396255493	3.6892457008361816	0.3014256954193115
24	It was clear to him that Jeffrey would win the scholarship.	It was clear to Jeffrey that he would win the scholarship.	K07	U	1	4.134528160095215	3.865816354751587	0.26871180534362793
25	It was clear to him that Scott would win the scholarship.	It was clear to Scott that he would win the scholarship.	K07	U	1	3.948922634124756	3.7092020511627197	0.23972058296203613
26	It was clear to him that Jason would win the scholarship.	It was clear to Jason that he would win the scholarship.	K07	U	1	4.070679187774658	3.762563467025757	0.30811572074890137
27	It was clear to him that Kevin would win the scholarship.	It was clear to Kevin that he would win the scholarship.	K07	U	1	3.975923776626587	3.714230537414551	0.26169323921203613
28	It was clear to him that Steven would win the scholarship.	It was clear to Steven that he would win the scholarship.	K07	U	1	4.017497539520264	3.810002088546753	0.20749545097351074
29	It was clear to him that Thomas would win the scholarship.	It was clear to Thomas that he would win the scholarship.	K07	U	1	3.7597131729125977	3.636183738708496	0.12352943420410156
30	It was clear to him that Eric would win the scholarship.	It was clear to Eric that he would win the scholarship.	K07	U	1	3.9814605712890625	3.6832504272460938	0.29821014404296875
31	It was clear to him that Daniel would win the scholarship.	It was clear to Daniel that he would win the scholarship.	K07	U	1	3.951862096786499	3.6713309288024902	0.2805311679840088
32	It was clear to him that Timothy would win the scholarship.	It was clear to Timothy that he would win the scholarship.	K07	U	1	4.06486701965332	3.791715383529663	0.2731516361236572
33	It was clear to him that Paul would win the scholarship.	It was clear to Paul that he would win the scholarship.	K07	U	1	3.8634512424468994	3.6562066078186035	0.2072446346282959
34	It was clear to him that Kenneth would win the scholarship.	It was clear to Kenneth that he would win the scholarship.	K07	U	1	4.156351089477539	3.9172654151916504	0.23908567428588867
35	It was clear to him that Gregory would win the scholarship.	It was clear to Gregory that he would win the scholarship.	K07	U	1	3.9842875003814697	3.8036720752716064	0.18061542510986328
36	It was clear to him that Stephen would win the scholarship.	It was clear to Stephen that he would win the scholarship.	K07	U	1	4.028600692749023	3.7865309715270996	0.24206972122192383
37	It was clear to him that Todd would win the scholarship.	It was clear to Todd that he would win the scholarship.	K07	U	1	4.1312994956970215	3.8345038890838623	0.2967956066131592
38	It was clear to him that Ronald would win the scholarship.	It was clear to Ronald that he would win the scholarship.	K07	U	1	4.200453281402588	3.927215337753296	0.273237943649292
39	It was clear to him that Patrick would win the scholarship.	It was clear to Patrick that he would win the scholarship.	K07	U	1	3.947214365005493	3.7643773555755615	0.18283700942993164
40	It was clear to him that Gary would win the scholarship.	It was clear to Gary that he would win the scholarship.	K07	U	1	4.0061492919921875	3.7565338611602783	0.24961543083190918
41	It was clear to him that Douglas would win the scholarship.	It was clear to Douglas that he would win the scholarship.	K07	U	1	3.999680280685425	3.767453670501709	0.23222661018371582
42	It was clear to him that Keith would win the scholarship.	It was clear to Keith that he would win the scholarship.	K07	U	1	4.22868537902832	3.83455491065979	0.3941304683685303
43	It was clear to him that Craig would win the scholarship.	It was clear to Craig that he would win the scholarship.	K07	U	1	4.032459735870361	3.7704362869262695	0.2620234489440918
44	It was clear to him that George would win the scholarship.	It was clear to George that he would win the scholarship.	K07	U	1	3.7954185009002686	3.589087724685669	0.2063307762145996
45	It was clear to him that Larry would win the scholarship.	It was clear to Larry that he would win the scholarship.	K07	U	1	3.991854667663574	3.69094181060791	0.30091285705566406
46	It was clear to him that Peter would win the scholarship.	It was clear to Peter that he would win the scholarship.	K07	U	1	3.9349260330200195	3.673603057861328	0.2613229751586914
47	It was clear to him that Jerry would win the scholarship.	It was clear to Jerry that he would win the scholarship.	K07	U	1	4.020094394683838	3.7786948680877686	0.24139952659606934
48	It was clear to him that Dennis would win the scholarship.	It was clear to Dennis that he would win the scholarship.	K07	U	1	4.096786022186279	3.8263556957244873	0.270430326461792
49	It was clear to him that Bradley would win the scholarship.	It was clear to Bradley that he would win the scholarship.	K07	U	1	4.0114521980285645	3.8104653358459473	0.2009868621826172
50	It was clear to him that Brad would win the scholarship.	It was clear to Brad that he would win the scholarship.	K07	U	1	4.08798360824585	3.87319016456604	0.21479344367980957
51	It was clear to him that Frank would win the scholarship.	It was clear to Frank that he would win the scholarship.	K07	U	1	3.963162422180176	3.6308205127716064	0.33234190940856934
52	It was clear to him that Raymond would win the scholarship.	It was clear to Raymond that he would win the scholarship.	K07	U	1	4.162823677062988	3.849644660949707	0.31317901611328125
53	It was clear to him that Chad would win the scholarship.	It was clear to Chad that he would win the scholarship.	K07	U	1	4.066235065460205	3.845867872238159	0.2203671932220459
54	It was clear to him that Aaron would win the scholarship.	It was clear to Aaron that he would win the scholarship.	K07	U	1	3.9364309310913086	3.7493016719818115	0.18712925910949707
55	It was clear to him that Rodney would win the scholarship.	It was clear to Rodney that he would win the scholarship.	K07	U	1	4.120318412780762	3.937857151031494	0.18246126174926758
56	It was clear to him that Russell would win the scholarship.	It was clear to Russell that he would win the scholarship.	K07	U	1	3.9089791774749756	3.708810329437256	0.20016884803771973
57	It was clear to him that Roger would win the scholarship.	It was clear to Roger that he would win the scholarship.	K07	U	1	4.087314128875732	3.861205816268921	0.22610831260681152
58	It was clear to him that Samuel would win the scholarship.	It was clear to Samuel that he would win the scholarship.	K07	U	1	3.9387283325195312	3.7932746410369873	0.14545369148254395
59	It was clear to him that Gerald would win the scholarship.	It was clear to Gerald that he would win the scholarship.	K07	U	1	4.271768569946289	4.0250244140625	0.24674415588378906
60	It was clear to him that Carl would win the scholarship.	It was clear to Carl that he would win the scholarship.	K07	U	1	4.069331645965576	3.9101293087005615	0.15920233726501465
61	It was clear to him that Travis would win the scholarship.	It was clear to Travis that he would win the scholarship.	K07	U	1	4.11686372756958	3.935121774673462	0.18174195289611816
62	It was clear to him that Adam would win the scholarship.	It was clear to Adam that he would win the scholarship.	K07	U	1	4.005884170532227	3.6977427005767822	0.30814146995544434
63	It was clear to him that Marcus would win the scholarship.	It was clear to Marcus that he would win the scholarship.	K07	U	1	3.98227596282959	3.795189619064331	0.1870863437652588
64	It was clear to him that Phillip would win the scholarship.	It was clear to Phillip that he would win the scholarship.	K07	U	1	4.339077949523926	4.050008773803711	0.28906917572021484
65	It was clear to him that Derek would win the scholarship.	It was clear to Derek that he would win the scholarship.	K07	U	1	4.025272846221924	3.7814226150512695	0.2438502311706543
66	It was clear to him that Vincent would win the scholarship.	It was clear to Vincent that he would win the scholarship.	K07	U	1	4.1333537101745605	3.9209940433502197	0.21235966682434082
67	It was clear to him that Wayne would win the scholarship.	It was clear to Wayne that he would win the scholarship.	K07	U	1	4.059482097625732	3.779440402984619	0.2800416946411133
68	It was clear to him that Benjamin would win the scholarship.	It was clear to Benjamin that he would win the scholarship.	K07	U	1	4.008183479309082	3.7479944229125977	0.2601890563964844
69	It was clear to him that Joel would win the scholarship.	It was clear to Joel that he would win the scholarship.	K07	U	1	4.123878479003906	3.7748613357543945	0.3490171432495117
70	It was clear to him that Lawrence would win the scholarship.	It was clear to Lawrence that he would win the scholarship.	K07	U	1	3.932194471359253	3.7422139644622803	0.18998050689697266
71	It was clear to him that Curtis would win the scholarship.	It was clear to Curtis that he would win the scholarship.	K07	U	1	4.047663688659668	3.860457420349121	0.18720626831054688
72	It was clear to him that Walter would win the scholarship.	It was clear to Walter that he would win the scholarship.	K07	U	1	4.012531757354736	3.8052916526794434	0.20724010467529297
73	It was clear to him that Alan would win the scholarship.	It was clear to Alan that he would win the scholarship.	K07	U	1	4.033801555633545	3.8192942142486572	0.2145073413848877
74	It was clear to him that Martin would win the scholarship.	It was clear to Martin that he would win the scholarship.	K07	U	1	3.9424612522125244	3.7729032039642334	0.16955804824829102
75	It was clear to him that Homer would win the scholarship.	It was clear to Homer that he would win the scholarship.	K07	U	1	4.088068008422852	3.8327455520629883	0.2553224563598633
76	It was clear to him that Bruce would win the scholarship.	It was clear to Bruce that he would win the scholarship.	K07	U	1	4.06358528137207	3.7877461910247803	0.27583909034729004
77	It was clear to him that Carlos would win the scholarship.	It was clear to Carlos that he would win the scholarship.	K07	U	1	4.159840106964111	3.986043691635132	0.1737964153289795
78	It was clear to him that Brett would win the scholarship.	It was clear to Brett that he would win the scholarship.	K07	U	1	4.0908966064453125	3.9612481594085693	0.12964844703674316
79	It was clear to him that Alexander would win the scholarship.	It was clear to Alexander that he would win the scholarship.	K07	U	1	3.9923081398010254	3.841710090637207	0.15059804916381836
80	It was clear to him that Omar would win the scholarship.	It was clear to Omar that he would win the scholarship.	K07	U	1	4.206181049346924	3.834670305252075	0.37151074409484863
81	It was clear to him that Guy would win the scholarship.	It was clear to Guy that he would win the scholarship.	K07	U	1	4.1137261390686035	3.9010674953460693	0.21265864372253418
82	It was clear to him that Dan would win the scholarship.	It was clear to Dan that he would win the scholarship.	K07	U	1	3.9898340702056885	3.685290575027466	0.30454349517822266
83	It was clear to her that Jennifer would win the scholarship.	It was clear to Jennifer that she would win the scholarship.	K07	U	1	3.986201286315918	3.7440719604492188	0.24212932586669922
84	It was clear to her that Lisa would win the scholarship.	It was clear to Lisa that she would win the scholarship.	K07	U	1	3.9028306007385254	3.6242432594299316	0.27858734130859375
85	It was clear to her that Kimberley would win the scholarship.	It was clear to Kimberley that she would win the scholarship.	K07	U	1	3.8491334915161133	3.674030065536499	0.17510342597961426
86	It was clear to her that Michelle would win the scholarship.	It was clear to Michelle that she would win the scholarship.	K07	U	1	3.9211652278900146	3.677706003189087	0.24345922470092773
87	It was clear to her that Amy would win the scholarship.	It was clear to Amy that she would win the scholarship.	K07	U	1	3.8607823848724365	3.604780673980713	0.25600171089172363
88	It was clear to her that Angela would win the scholarship.	It was clear to Angela that she would win the scholarship.	K07	U	1	3.999948740005493	3.7332923412323	0.26665639877319336
89	It was clear to her that Melissa would win the scholarship.	It was clear to Melissa that she would win the scholarship.	K07	U	1	3.9297571182250977	3.660245418548584	0.26951169967651367
90	It was clear to her that Tammy would win the scholarship.	It was clear to Tammy that she would win the scholarship.	K07	U	1	4.195952892303467	3.9131712913513184	0.28278160095214844
91	It was clear to her that Mary would win the scholarship.	It was clear to Mary that she would win the scholarship.	K07	U	1	3.91525936126709	3.621671199798584	0.29358816146850586
92	It was clear to her that Tracy would win the scholarship.	It was clear to Tracy that she would win the scholarship.	K07	U	1	4.073815822601318	3.831291437149048	0.2425243854522705
93	It was clear to her that Julie would win the scholarship.	It was clear to Julie that she would win the scholarship.	K07	U	1	4.055811405181885	3.7143516540527344	0.3414597511291504
94	It was clear to her that Karen would win the scholarship.	It was clear to Karen that she would win the scholarship.	K07	U	1	4.001974105834961	3.7225441932678223	0.27942991256713867
95	It was clear to her that Laura would win the scholarship.	It was clear to Laura that she would win the scholarship.	K07	U	1	3.9677019119262695	3.730693817138672	0.23700809478759766
96	It was clear to her that Christine would win the scholarship.	It was clear to Christine that she would win the scholarship.	K07	U	1	4.147655963897705	3.900697946548462	0.24695801734924316
97	It was clear to her that Nina would win the scholarship.	It was clear to Nina that she would win the scholarship.	K07	U	1	4.039278030395508	3.7733678817749023	0.26591014862060547
98	It was clear to her that Susan would win the scholarship.	It was clear to Susan that she would win the scholarship.	K07	U	1	3.945497989654541	3.6503756046295166	0.2951223850250244
99	It was clear to her that Dawn would win the scholarship.	It was clear to Dawn that she would win the scholarship.	K07	U	1	4.074021339416504	3.819981575012207	0.2540397644042969
100	It was clear to her that Stephanie would win the scholarship.	It was clear to Stephanie that she would win the scholarship.	K07	U	1	3.9866943359375	3.6966981887817383	0.2899961471557617
101	It was clear to her that Elizabeth would win the scholarship.	It was clear to Elizabeth that she would win the scholarship.	K07	U	1	3.8747293949127197	3.626910924911499	0.2478184700012207
102	It was clear to her that Bethany would win the scholarship.	It was clear to Bethany that she would win the scholarship.	K07	U	1	3.7596912384033203	3.467888832092285	0.29180240631103516
103	It was clear to her that Heather would win the scholarship.	It was clear to Heather that she would win the scholarship.	K07	U	1	4.039544582366943	3.8228349685668945	0.21670961380004883
104	It was clear to her that Tina would win the scholarship.	It was clear to Tina that she would win the scholarship.	K07	U	1	4.072590351104736	3.839794158935547	0.23279619216918945
105	It was clear to her that Lori would win the scholarship.	It was clear to Lori that she would win the scholarship.	K07	U	1	4.181689262390137	3.8610916137695312	0.32059764862060547
106	It was clear to her that Patricia would win the scholarship.	It was clear to Patricia that she would win the scholarship.	K07	U	1	4.141441345214844	3.9027931690216064	0.2386481761932373
107	It was clear to her that Cynthia would win the scholarship.	It was clear to Cynthia that she would win the scholarship.	K07	U	1	4.094762802124023	3.828500986099243	0.2662618160247803
108	It was clear to her that Pamela would win the scholarship.	It was clear to Pamela that she would win the scholarship.	K07	U	1	4.183500289916992	3.9460196495056152	0.23748064041137695
109	It was clear to her that Sandra would win the scholarship.	It was clear to Sandra that she would win the scholarship.	K07	U	1	4.023827075958252	3.829322576522827	0.1945044994354248
110	It was clear to her that Wendy would win the scholarship.	It was clear to Wendy that she would win the scholarship.	K07	U	1	4.094326019287109	3.8730127811431885	0.2213132381439209
111	It was clear to her that Rebecca would win the scholarship.	It was clear to Rebecca that she would win the scholarship.	K07	U	1	3.972360849380493	3.660539388656616	0.31182146072387695
112	It was clear to her that Becca would win the scholarship.	It was clear to Becca that she would win the scholarship.	K07	U	1	3.658323287963867	3.5169172286987305	0.14140605926513672
113	It was clear to her that Nicole would win the scholarship.	It was clear to Nicole that she would win the scholarship.	K07	U	1	4.1132001876831055	3.770975351333618	0.3422248363494873
114	It was clear to her that Donna would win the scholarship.	It was clear to Donna that she would win the scholarship.	K07	U	1	4.120131492614746	3.8587355613708496	0.2613959312438965
115	It was clear to her that Deborah would win the scholarship.	It was clear to Deborah that she would win the scholarship.	K07	U	1	4.140068054199219	3.808978796005249	0.3310892581939697
116	It was clear to her that Teresa would win the scholarship.	It was clear to Teresa that she would win the scholarship.	K07	U	1	4.051794052124023	3.842517852783203	0.2092761993408203
117	It was clear to her that Christina would win the scholarship.	It was clear to Christina that she would win the scholarship.	K07	U	1	4.104157447814941	3.7749135494232178	0.32924389839172363
118	It was clear to her that Denise would win the scholarship.	It was clear to Denise that she would win the scholarship.	K07	U	1	4.26588773727417	3.9640541076660156	0.3018336296081543
119	It was clear to her that Sharon would win the scholarship.	It was clear to Sharon that she would win the scholarship.	K07	U	1	4.080624103546143	3.912083387374878	0.16854071617126465
120	It was clear to her that Linda would win the scholarship.	It was clear to Linda that she would win the scholarship.	K07	U	1	4.003406524658203	3.7976043224334717	0.20580220222473145
121	It was clear to her that Maria would win the scholarship.	It was clear to Maria that she would win the scholarship.	K07	U	1	4.001819133758545	3.763366460800171	0.23845267295837402
122	It was clear to her that Brenda would win the scholarship.	It was clear to Brenda that she would win the scholarship.	K07	U	1	4.030539035797119	3.847442626953125	0.18309640884399414
123	It was clear to her that Barbara would win the scholarship.	It was clear to Barbara that she would win the scholarship.	K07	U	1	4.114175796508789	3.783933401107788	0.330242395401001
124	It was clear to her that Stacy would win the scholarship.	It was clear to Stacy that she would win the scholarship.	K07	U	1	4.103013515472412	3.739337682723999	0.3636758327484131
125	It was clear to her that Andrea would win the scholarship.	It was clear to Andrea that she would win the scholarship.	K07	U	1	4.047547340393066	3.886845588684082	0.16070175170898438
126	It was clear to her that Cheryl would win the scholarship.	It was clear to Cheryl that she would win the scholarship.	K07	U	1	4.190248966217041	3.925112724304199	0.2651362419128418
127	It was clear to her that Jessica would win the scholarship.	It was clear to Jessica that she would win the scholarship.	K07	U	1	4.010442733764648	3.7196054458618164	0.29083728790283203
128	It was clear to her that Kathleen would win the scholarship.	It was clear to Kathleen that she would win the scholarship.	K07	U	1	4.250492095947266	4.088130474090576	0.16236162185668945
129	It was clear to her that Rhonda would win the scholarship.	It was clear to Rhonda that she would win the scholarship.	K07	U	1	3.929351806640625	3.676961660385132	0.25239014625549316
130	It was clear to her that Debra would win the scholarship.	It was clear to Debra that she would win the scholarship.	K07	U	1	3.7773520946502686	3.5498931407928467	0.22745895385742188
131	It was clear to her that Stacey would win the scholarship.	It was clear to Stacey that she would win the scholarship.	K07	U	1	3.705307722091675	3.5583884716033936	0.14691925048828125
132	It was clear to her that Tonya would win the scholarship.	It was clear to Tonya that she would win the scholarship.	K07	U	1	3.895824670791626	3.8052244186401367	0.09060025215148926
133	It was clear to her that Nancy would win the scholarship.	It was clear to Nancy that she would win the scholarship.	K07	U	1	4.114356517791748	3.8109514713287354	0.3034050464630127
134	It was clear to her that Ruth would win the scholarship.	It was clear to Ruth that she would win the scholarship.	K07	U	1	4.035610198974609	3.748629570007324	0.28698062896728516
135	It was clear to her that Grace would win the scholarship.	It was clear to Grace that she would win the scholarship.	K07	U	1	3.981656074523926	3.851109504699707	0.13054656982421875
136	It was clear to her that Florence would win the scholarship.	It was clear to Florence that she would win the scholarship.	K07	U	1	4.257425308227539	3.9525468349456787	0.30487847328186035
137	It was clear to her that Lucille would win the scholarship.	It was clear to Lucille that she would win the scholarship.	K07	U	1	3.9081811904907227	3.6890885829925537	0.21909260749816895
138	It was clear to her that Jill would win the scholarship.	It was clear to Jill that she would win the scholarship.	K07	U	1	4.183406352996826	3.8216261863708496	0.36178016662597656
139	It was clear to her that Theresa would win the scholarship.	It was clear to Theresa that she would win the scholarship.	K07	U	1	4.41773796081543	4.356385707855225	0.06135225296020508
140	It was clear to her that Dana would win the scholarship.	It was clear to Dana that she would win the scholarship.	K07	U	1	4.112162113189697	3.9281651973724365	0.18399691581726074
141	It was clear to her that Monica would win the scholarship.	It was clear to Monica that she would win the scholarship.	K07	U	1	4.043629169464111	3.7516517639160156	0.2919774055480957
142	It was clear to her that Paula would win the scholarship.	It was clear to Paula that she would win the scholarship.	K07	U	1	4.136085033416748	3.8098671436309814	0.3262178897857666
143	It was clear to her that Rachel would win the scholarship.	It was clear to Rachel that she would win the scholarship.	K07	U	1	3.933408498764038	3.6256484985351562	0.30776000022888184
144	It was clear to her that Catherine would win the scholarship.	It was clear to Catherine that she would win the scholarship.	K07	U	1	4.148295879364014	3.8596842288970947	0.28861165046691895
145	It was clear to her that Sherry would win the scholarship.	It was clear to Sherry that she would win the scholarship.	K07	U	1	3.8202450275421143	3.571233034133911	0.24901199340820312
146	It was clear to her that Rachelle would win the scholarship.	It was clear to Rachelle that she would win the scholarship.	K07	U	1	4.06852388381958	3.715550661087036	0.35297322273254395
147	It was clear to her that Gina would win the scholarship.	It was clear to Gina that she would win the scholarship.	K07	U	1	4.135738849639893	3.8902223110198975	0.24551653861999512
148	It was clear to her that Ann would win the scholarship.	It was clear to Ann that she would win the scholarship.	K07	U	1	4.065107345581055	3.8041207790374756	0.2609865665435791
149	It was clear to her that Anne would win the scholarship.	It was clear to Anne that she would win the scholarship.	K07	U	1	3.9764764308929443	3.760246992111206	0.21622943878173828
150	It was clear to her that Anna would win the scholarship.	It was clear to Anna that she would win the scholarship.	K07	U	1	3.8764078617095947	3.6793839931488037	0.19702386856079102
151	It was clear to her that Kristin would win the scholarship.	It was clear to Kristin that she would win the scholarship.	K07	U	1	3.834829092025757	3.5446979999542236	0.2901310920715332
152	It was clear to her that Leslie would win the scholarship.	It was clear to Leslie that she would win the scholarship.	K07	U	1	4.155361175537109	3.862072229385376	0.2932889461517334
153	It was clear to her that Sarah would win the scholarship.	It was clear to Sarah that she would win the scholarship.	K07	U	1	3.863409996032715	3.601386308670044	0.2620236873626709
154	It was clear to her that Sara would win the scholarship.	It was clear to Sara that she would win the scholarship.	K07	U	1	3.9733328819274902	3.733494758605957	0.2398381233215332
155	It was clear to her that Jacqueline would win the scholarship.	It was clear to Jacqueline that she would win the scholarship.	K07	U	1	3.8793888092041016	3.6191766262054443	0.2602121829986572
156	It was clear to her that Katherine would win the scholarship.	It was clear to Katherine that she would win the scholarship.	K07	U	1	4.10142707824707	3.8195648193359375	0.2818622589111328
157	It was clear to her that Renee would win the scholarship.	It was clear to Renee that she would win the scholarship.	K07	U	1	3.900181531906128	3.6552717685699463	0.24490976333618164
158	It was clear to her that Tara would win the scholarship.	It was clear to Tara that she would win the scholarship.	K07	U	1	4.064109802246094	3.847249746322632	0.21686005592346191
159	It was clear to her that Diane would win the scholarship.	It was clear to Diane that she would win the scholarship.	K07	U	1	4.092709064483643	3.828953742980957	0.26375532150268555
160	It was clear to her that Diana would win the scholarship.	It was clear to Diana that she would win the scholarship.	K07	U	1	4.089880466461182	3.8298089504241943	0.2600715160369873
161	It was clear to her that Carol would win the scholarship.	It was clear to Carol that she would win the scholarship.	K07	U	1	4.103474140167236	3.7503557205200195	0.3531184196472168
162	It was clear to her that Cindy would win the scholarship.	It was clear to Cindy that she would win the scholarship.	K07	U	1	4.138108730316162	3.875196695327759	0.2629120349884033
163	It was clear to her that Sally would win the scholarship.	It was clear to Sally that she would win the scholarship.	K07	U	1	3.948683261871338	3.843341588973999	0.10534167289733887
164	It was clear to her that Holly would win the scholarship.	It was clear to Holly that she would win the scholarship.	K07	U	1	4.057586669921875	3.8648881912231445	0.19269847869873047
165	It was clear to her that Carrie would win the scholarship.	It was clear to Carrie that she would win the scholarship.	K07	U	1	4.011689186096191	3.7631006240844727	0.24858856201171875
166	It was clear to her that Sheila would win the scholarship.	It was clear to Sheila that she would win the scholarship.	K07	U	1	4.171565532684326	3.938730478286743	0.232835054397583
167	It was clear to her that Tanya would win the scholarship.	It was clear to Tanya that she would win the scholarship.	K07	U	1	3.708024740219116	3.5929019451141357	0.11512279510498047
168	It was clear to her that Tamara would win the scholarship.	It was clear to Tamara that she would win the scholarship.	K07	U	1	3.7186479568481445	3.5157978534698486	0.2028501033782959
169	It was clear to her that Margaret would win the scholarship.	It was clear to Margaret that she would win the scholarship.	K07	U	1	4.101402759552002	3.832491397857666	0.26891136169433594
170	It was clear to her that Heidi would win the scholarship.	It was clear to Heidi that she would win the scholarship.	K07	U	1	4.202859878540039	3.8366334438323975	0.3662264347076416
171	It was clear to her that Kristen would win the scholarship.	It was clear to Kristen that she would win the scholarship.	K07	U	1	4.081923007965088	3.899657964706421	0.182265043258667
172	It was clear to her that Kirsten would win the scholarship.	It was clear to Kirsten that she would win the scholarship.	K07	U	1	3.7882158756256104	3.7623727321624756	0.025843143463134766
173	It was clear to her that April would win the scholarship.	It was clear to April that she would win the scholarship.	K07	U	1	4.035126209259033	3.878481864929199	0.15664434432983398
174	It was clear to her that Carolyn would win the scholarship.	It was clear to Carolyn that she would win the scholarship.	K07	U	1	4.222848892211914	3.8694117069244385	0.3534371852874756
175	It was clear to her that Victoria would win the scholarship.	It was clear to Victoria that she would win the scholarship.	K07	U	1	4.006220817565918	3.8248512744903564	0.18136954307556152
176	It was clear to her that Veronica would win the scholarship.	It was clear to Veronica that she would win the scholarship.	K07	U	1	4.080915451049805	3.847970485687256	0.23294496536254883
177	It was clear to her that Lissa would win the scholarship.	It was clear to Lissa that she would win the scholarship.	K07	U	1	3.9293651580810547	3.8312740325927734	0.09809112548828125
178	It was clear to her that Regina would win the scholarship.	It was clear to Regina that she would win the scholarship.	K07	U	1	4.069106578826904	3.880523681640625	0.1885828971862793
179	It was clear to her that Suzanne would win the scholarship.	It was clear to Suzanne that she would win the scholarship.	K07	U	1	4.157297134399414	3.856731414794922	0.3005657196044922
180	It was clear to her that Laurie would win the scholarship.	It was clear to Laurie that she would win the scholarship.	K07	U	1	4.14669942855835	3.8661139011383057	0.28058552742004395
181	It was clear to her that Deanna would win the scholarship.	It was clear to Deanna that she would win the scholarship.	K07	U	1	3.7627058029174805	3.6503655910491943	0.11234021186828613
182	It was clear to her that Melanie would win the scholarship.	It was clear to Melanie that she would win the scholarship.	K07	U	1	4.09466028213501	3.8117520809173584	0.28290820121765137
183	It was clear to her that Beth would win the scholarship.	It was clear to Beth that she would win the scholarship.	K07	U	1	4.064307689666748	3.793818712234497	0.270488977432251
184	It was clear to her that Melinda would win the scholarship.	It was clear to Melinda that she would win the scholarship.	K07	U	1	3.7810657024383545	3.6175434589385986	0.16352224349975586
185	It was clear to her that Carla would win the scholarship.	It was clear to Carla that she would win the scholarship.	K07	U	1	3.7715749740600586	3.554638624191284	0.21693634986877441
186	It was clear to her that Karla would win the scholarship.	It was clear to Karla that she would win the scholarship.	K07	U	1	3.7424094676971436	3.6446354389190674	0.09777402877807617
